datetime,total
31.03.2006 19:00:00,226280
31.03.2006 20:00:00,225360
31.03.2006 21:00:00,245816
31.03.2006 22:00:00,235611
31.03.2006 23:00:00,212311
01.04.2006 00:00:00,172677
01.04.2006 01:00:00,138123
01.04.2006 02:00:00,119304
01.04.2006 03:00:00,111594
01.04.2006 04:00:00,111267
01.04.2006 05:00:00,114395
01.04.2006 06:00:00,134095
01.04.2006 07:00:00,169859
01.04.2006 08:00:00,209365
01.04.2006 09:00:00,243796
01.04.2006 10:00:00,256902
01.04.2006 11:00:00,257832
01.04.2006 12:00:00,249144
01.04.2006 13:00:00,244637
01.04.2006 14:00:00,233078
01.04.2006 15:00:00,224777
01.04.2006 16:00:00,221740
01.04.2006 17:00:00,222363
01.04.2006 18:00:00,223769
01.04.2006 19:00:00,225419
01.04.2006 20:00:00,229398
01.04.2006 21:00:00,238144
01.04.2006 22:00:00,234637
01.04.2006 23:00:00,211940
02.04.2006 00:00:00,172577
02.04.2006 01:00:00,142601
02.04.2006 02:00:00,121840
02.04.2006 03:00:00,113236
02.04.2006 04:00:00,111241
02.04.2006 05:00:00,112537
02.04.2006 06:00:00,124928
02.04.2006 07:00:00,151336
02.04.2006 08:00:00,188861
02.04.2006 09:00:00,227280
02.04.2006 10:00:00,251974
02.04.2006 11:00:00,261314
02.04.2006 12:00:00,259252
02.04.2006 13:00:00,251648
02.04.2006 14:00:00,237718
02.04.2006 15:00:00,231606
02.04.2006 16:00:00,232737
02.04.2006 17:00:00,235258
02.04.2006 18:00:00,247298
02.04.2006 19:00:00,255577
02.04.2006 20:00:00,268271
02.04.2006 21:00:00,292326
02.04.2006 22:00:00,267547
02.04.2006 23:00:00,225916
03.04.2006 00:00:00,176242
03.04.2006 01:00:00,134514
03.04.2006 02:00:00,115460
03.04.2006 03:00:00,108475
03.04.2006 04:00:00,109422
03.04.2006 05:00:00,127497
03.04.2006 06:00:00,189122
03.04.2006 07:00:00,258678
03.04.2006 08:00:00,249157
03.04.2006 09:00:00,240078
03.04.2006 10:00:00,231403
03.04.2006 11:00:00,223217
03.04.2006 12:00:00,220043
03.04.2006 13:00:00,215918
03.04.2006 14:00:00,211628
03.04.2006 15:00:00,207908
03.04.2006 16:00:00,206431
03.04.2006 17:00:00,206738
03.04.2006 18:00:00,216488
03.04.2006 19:00:00,232358
03.04.2006 20:00:00,236353
03.04.2006 21:00:00,262132
03.04.2006 22:00:00,261027
03.04.2006 23:00:00,218223
04.04.2006 00:00:00,170249
04.04.2006 01:00:00,131882
04.04.2006 02:00:00,113696
04.04.2006 03:00:00,109145
04.04.2006 04:00:00,108662
04.04.2006 05:00:00,127450
04.04.2006 06:00:00,185409
04.04.2006 07:00:00,250221
04.04.2006 08:00:00,249133
04.04.2006 09:00:00,241350
04.04.2006 10:00:00,230261
04.04.2006 11:00:00,220482
04.04.2006 12:00:00,216103
04.04.2006 13:00:00,211837
04.04.2006 14:00:00,208858
04.04.2006 15:00:00,204964
04.04.2006 16:00:00,200729
04.04.2006 17:00:00,203696
04.04.2006 18:00:00,215044
04.04.2006 19:00:00,233661
04.04.2006 20:00:00,240322
04.04.2006 21:00:00,267821
04.04.2006 22:00:00,263790
04.04.2006 23:00:00,220652
05.04.2006 00:00:00,166767
05.04.2006 01:00:00,130601
05.04.2006 02:00:00,113716
05.04.2006 03:00:00,108477
05.04.2006 04:00:00,109754
05.04.2006 05:00:00,125624
05.04.2006 06:00:00,188506
05.04.2006 07:00:00,258116
05.04.2006 08:00:00,248156
05.04.2006 09:00:00,238117
05.04.2006 10:00:00,227133
05.04.2006 11:00:00,220885
05.04.2006 12:00:00,216657
05.04.2006 13:00:00,212289
05.04.2006 14:00:00,209360
05.04.2006 15:00:00,204608
05.04.2006 16:00:00,202492
05.04.2006 17:00:00,204424
05.04.2006 18:00:00,214860
05.04.2006 19:00:00,232919
05.04.2006 20:00:00,239751
05.04.2006 21:00:00,269071
05.04.2006 22:00:00,266430
05.04.2006 23:00:00,219023
06.04.2006 00:00:00,167535
06.04.2006 01:00:00,131100
06.04.2006 02:00:00,113642
06.04.2006 03:00:00,108809
06.04.2006 04:00:00,109749
06.04.2006 05:00:00,125939
06.04.2006 06:00:00,189044
06.04.2006 07:00:00,256826
06.04.2006 08:00:00,254559
06.04.2006 09:00:00,243382
06.04.2006 10:00:00,231448
06.04.2006 11:00:00,221261
06.04.2006 12:00:00,216154
06.04.2006 13:00:00,214093
06.04.2006 14:00:00,209942
06.04.2006 15:00:00,206617
06.04.2006 16:00:00,202924
06.04.2006 17:00:00,205440
06.04.2006 18:00:00,215343
06.04.2006 19:00:00,234489
06.04.2006 20:00:00,240795
06.04.2006 21:00:00,261591
06.04.2006 22:00:00,261713
06.04.2006 23:00:00,216190
07.04.2006 00:00:00,166726
07.04.2006 01:00:00,129881
07.04.2006 02:00:00,114020
07.04.2006 03:00:00,109005
07.04.2006 04:00:00,109715
07.04.2006 05:00:00,127421
07.04.2006 06:00:00,187074
07.04.2006 07:00:00,255292
07.04.2006 08:00:00,242032
07.04.2006 09:00:00,228865
07.04.2006 10:00:00,217196
07.04.2006 11:00:00,209909
07.04.2006 12:00:00,205265
07.04.2006 13:00:00,203747
07.04.2006 14:00:00,201872
07.04.2006 15:00:00,198895
07.04.2006 16:00:00,198330
07.04.2006 17:00:00,200099
07.04.2006 18:00:00,207939
07.04.2006 19:00:00,218959
07.04.2006 20:00:00,219541
07.04.2006 21:00:00,242379
07.04.2006 22:00:00,238496
07.04.2006 23:00:00,210367
08.04.2006 00:00:00,168653
08.04.2006 01:00:00,135234
08.04.2006 02:00:00,118292
08.04.2006 03:00:00,111407
08.04.2006 04:00:00,110269
08.04.2006 05:00:00,115926
08.04.2006 06:00:00,142112
08.04.2006 07:00:00,180847
08.04.2006 08:00:00,235332
08.04.2006 09:00:00,257293
08.04.2006 10:00:00,268583
08.04.2006 11:00:00,261455
08.04.2006 12:00:00,248806
08.04.2006 13:00:00,241555
08.04.2006 14:00:00,231029
08.04.2006 15:00:00,225545
08.04.2006 16:00:00,221363
08.04.2006 17:00:00,221215
08.04.2006 18:00:00,223037
08.04.2006 19:00:00,227543
08.04.2006 20:00:00,233256
08.04.2006 21:00:00,252998
08.04.2006 22:00:00,224068
08.04.2006 23:00:00,208382
09.04.2006 00:00:00,167711
09.04.2006 01:00:00,139613
09.04.2006 02:00:00,119606
09.04.2006 03:00:00,111718
09.04.2006 04:00:00,109725
09.04.2006 05:00:00,113774
09.04.2006 06:00:00,129042
09.04.2006 07:00:00,154900
09.04.2006 08:00:00,193778
09.04.2006 09:00:00,231667
09.04.2006 10:00:00,251065
09.04.2006 11:00:00,256730
09.04.2006 12:00:00,252991
09.04.2006 13:00:00,246328
09.04.2006 14:00:00,233203
09.04.2006 15:00:00,229875
09.04.2006 16:00:00,230562
09.04.2006 17:00:00,231419
09.04.2006 18:00:00,243133
09.04.2006 19:00:00,252461
09.04.2006 20:00:00,268284
09.04.2006 21:00:00,292827
09.04.2006 22:00:00,268750
09.04.2006 23:00:00,219535
10.04.2006 00:00:00,173100
10.04.2006 01:00:00,135262
10.04.2006 02:00:00,114904
10.04.2006 03:00:00,110084
10.04.2006 04:00:00,110098
10.04.2006 05:00:00,129583
10.04.2006 06:00:00,195111
10.04.2006 07:00:00,259024
10.04.2006 08:00:00,251920
10.04.2006 09:00:00,240009
10.04.2006 10:00:00,228855
10.04.2006 11:00:00,221063
10.04.2006 12:00:00,219942
10.04.2006 13:00:00,215170
10.04.2006 14:00:00,212543
10.04.2006 15:00:00,207192
10.04.2006 16:00:00,204680
10.04.2006 17:00:00,204812
10.04.2006 18:00:00,213116
10.04.2006 19:00:00,229761
10.04.2006 20:00:00,238383
10.04.2006 21:00:00,263804
10.04.2006 22:00:00,260560
10.04.2006 23:00:00,217934
11.04.2006 00:00:00,165151
11.04.2006 01:00:00,129686
11.04.2006 02:00:00,113470
11.04.2006 03:00:00,109384
11.04.2006 04:00:00,110668
11.04.2006 05:00:00,129600
11.04.2006 06:00:00,190956
11.04.2006 07:00:00,261752
11.04.2006 08:00:00,252005
11.04.2006 09:00:00,242420
11.04.2006 10:00:00,228481
11.04.2006 11:00:00,218391
11.04.2006 12:00:00,214112
11.04.2006 13:00:00,211304
11.04.2006 14:00:00,207672
11.04.2006 15:00:00,203785
11.04.2006 16:00:00,202042
11.04.2006 17:00:00,203774
11.04.2006 18:00:00,213314
11.04.2006 19:00:00,234126
11.04.2006 20:00:00,241260
11.04.2006 21:00:00,267323
11.04.2006 22:00:00,262963
11.04.2006 23:00:00,219228
12.04.2006 00:00:00,164825
12.04.2006 01:00:00,128402
12.04.2006 02:00:00,112846
12.04.2006 03:00:00,108375
12.04.2006 04:00:00,109738
12.04.2006 05:00:00,128423
12.04.2006 06:00:00,189066
12.04.2006 07:00:00,255300
12.04.2006 08:00:00,245093
12.04.2006 09:00:00,232274
12.04.2006 10:00:00,220896
12.04.2006 11:00:00,217275
12.04.2006 12:00:00,215046
12.04.2006 13:00:00,212006
12.04.2006 14:00:00,208006
12.04.2006 15:00:00,204234
12.04.2006 16:00:00,203233
12.04.2006 17:00:00,203916
12.04.2006 18:00:00,214242
12.04.2006 19:00:00,231982
12.04.2006 20:00:00,240882
12.04.2006 21:00:00,265033
12.04.2006 22:00:00,263581
12.04.2006 23:00:00,220047
13.04.2006 00:00:00,167280
13.04.2006 01:00:00,128129
13.04.2006 02:00:00,114864
13.04.2006 03:00:00,109841
13.04.2006 04:00:00,109365
13.04.2006 05:00:00,127513
13.04.2006 06:00:00,193733
13.04.2006 07:00:00,261296
13.04.2006 08:00:00,254955
13.04.2006 09:00:00,242979
13.04.2006 10:00:00,228792
13.04.2006 11:00:00,218308
13.04.2006 12:00:00,214028
13.04.2006 13:00:00,210842
13.04.2006 14:00:00,206285
13.04.2006 15:00:00,203792
13.04.2006 16:00:00,201840
13.04.2006 17:00:00,203946
13.04.2006 18:00:00,214920
13.04.2006 19:00:00,231861
13.04.2006 20:00:00,238444
13.04.2006 21:00:00,261321
13.04.2006 22:00:00,255631
13.04.2006 23:00:00,211651
14.04.2006 00:00:00,165580
14.04.2006 01:00:00,127675
14.04.2006 02:00:00,114440
14.04.2006 03:00:00,109595
14.04.2006 04:00:00,109499
14.04.2006 05:00:00,127484
14.04.2006 06:00:00,184801
14.04.2006 07:00:00,248436
14.04.2006 08:00:00,240900
14.04.2006 09:00:00,230598
14.04.2006 10:00:00,224129
14.04.2006 11:00:00,217203
14.04.2006 12:00:00,212802
14.04.2006 13:00:00,210539
14.04.2006 14:00:00,206682
14.04.2006 15:00:00,203190
14.04.2006 16:00:00,202279
14.04.2006 17:00:00,205587
14.04.2006 18:00:00,215043
14.04.2006 19:00:00,224914
14.04.2006 20:00:00,225672
14.04.2006 21:00:00,246110
14.04.2006 22:00:00,235509
14.04.2006 23:00:00,205530
15.04.2006 00:00:00,168510
15.04.2006 01:00:00,133787
15.04.2006 02:00:00,116304
15.04.2006 03:00:00,110201
15.04.2006 04:00:00,109618
15.04.2006 05:00:00,117202
15.04.2006 06:00:00,144512
15.04.2006 07:00:00,176111
15.04.2006 08:00:00,217043
15.04.2006 09:00:00,244253
15.04.2006 10:00:00,253458
15.04.2006 11:00:00,254263
15.04.2006 12:00:00,245184
15.04.2006 13:00:00,240709
15.04.2006 14:00:00,231685
15.04.2006 15:00:00,223599
15.04.2006 16:00:00,221068
15.04.2006 17:00:00,221048
15.04.2006 18:00:00,220862
15.04.2006 19:00:00,226220
15.04.2006 20:00:00,231982
15.04.2006 21:00:00,246294
15.04.2006 22:00:00,241301
15.04.2006 23:00:00,213482
16.04.2006 00:00:00,170892
16.04.2006 01:00:00,140762
16.04.2006 02:00:00,117836
16.04.2006 03:00:00,110363
16.04.2006 04:00:00,107318
16.04.2006 05:00:00,111951
16.04.2006 06:00:00,131205
16.04.2006 07:00:00,158330
16.04.2006 08:00:00,193474
16.04.2006 09:00:00,227223
16.04.2006 10:00:00,244203
16.04.2006 11:00:00,245207
16.04.2006 12:00:00,242863
16.04.2006 13:00:00,234185
16.04.2006 14:00:00,222054
16.04.2006 15:00:00,217285
16.04.2006 16:00:00,222219
16.04.2006 17:00:00,221161
16.04.2006 18:00:00,231291
16.04.2006 19:00:00,240589
16.04.2006 20:00:00,254619
16.04.2006 21:00:00,286090
16.04.2006 22:00:00,271967
16.04.2006 23:00:00,228644
17.04.2006 00:00:00,172464
17.04.2006 01:00:00,131880
17.04.2006 02:00:00,113215
17.04.2006 03:00:00,106783
17.04.2006 04:00:00,108516
17.04.2006 05:00:00,128914
17.04.2006 06:00:00,198703
17.04.2006 07:00:00,262940
17.04.2006 08:00:00,255343
17.04.2006 09:00:00,246229
17.04.2006 10:00:00,235107
17.04.2006 11:00:00,224017
17.04.2006 12:00:00,217644
17.04.2006 13:00:00,213525
17.04.2006 14:00:00,210414
17.04.2006 15:00:00,205045
17.04.2006 16:00:00,204337
17.04.2006 17:00:00,204322
17.04.2006 18:00:00,211916
17.04.2006 19:00:00,229045
17.04.2006 20:00:00,235392
17.04.2006 21:00:00,261813
17.04.2006 22:00:00,256117
17.04.2006 23:00:00,215083
18.04.2006 00:00:00,163824
18.04.2006 01:00:00,128153
18.04.2006 02:00:00,112420
18.04.2006 03:00:00,108882
18.04.2006 04:00:00,109395
18.04.2006 05:00:00,126579
18.04.2006 06:00:00,187190
18.04.2006 07:00:00,249433
18.04.2006 08:00:00,241355
18.04.2006 09:00:00,230773
18.04.2006 10:00:00,222688
18.04.2006 11:00:00,213223
18.04.2006 12:00:00,209546
18.04.2006 13:00:00,208220
18.04.2006 14:00:00,204320
18.04.2006 15:00:00,199669
18.04.2006 16:00:00,197003
18.04.2006 17:00:00,200562
18.04.2006 18:00:00,212835
18.04.2006 19:00:00,229626
18.04.2006 20:00:00,233504
18.04.2006 21:00:00,260657
18.04.2006 22:00:00,258498
18.04.2006 23:00:00,211575
19.04.2006 00:00:00,163850
19.04.2006 01:00:00,126795
19.04.2006 02:00:00,113428
19.04.2006 03:00:00,108149
19.04.2006 04:00:00,108856
19.04.2006 05:00:00,126370
19.04.2006 06:00:00,193067
19.04.2006 07:00:00,258768
19.04.2006 08:00:00,246203
19.04.2006 09:00:00,233584
19.04.2006 10:00:00,221905
19.04.2006 11:00:00,213771
19.04.2006 12:00:00,209371
19.04.2006 13:00:00,207916
19.04.2006 14:00:00,205644
19.04.2006 15:00:00,204202
19.04.2006 16:00:00,201536
19.04.2006 17:00:00,203669
19.04.2006 18:00:00,211506
19.04.2006 19:00:00,229675
19.04.2006 20:00:00,238713
19.04.2006 21:00:00,262928
19.04.2006 22:00:00,263602
19.04.2006 23:00:00,221047
20.04.2006 00:00:00,172633
20.04.2006 01:00:00,131714
20.04.2006 02:00:00,113273
20.04.2006 03:00:00,107144
20.04.2006 04:00:00,109985
20.04.2006 05:00:00,130596
20.04.2006 06:00:00,196000
20.04.2006 07:00:00,263345
20.04.2006 08:00:00,254773
20.04.2006 09:00:00,245127
20.04.2006 10:00:00,232916
20.04.2006 11:00:00,224013
20.04.2006 12:00:00,219881
20.04.2006 13:00:00,218179
20.04.2006 14:00:00,214610
20.04.2006 15:00:00,211622
20.04.2006 16:00:00,210592
20.04.2006 17:00:00,211213
20.04.2006 18:00:00,231074
20.04.2006 19:00:00,232463
20.04.2006 20:00:00,256182
20.04.2006 21:00:00,283596
20.04.2006 22:00:00,289943
20.04.2006 23:00:00,244629
21.04.2006 00:00:00,179370
21.04.2006 01:00:00,133089
21.04.2006 02:00:00,113915
21.04.2006 03:00:00,106759
21.04.2006 04:00:00,106972
21.04.2006 05:00:00,126630
21.04.2006 06:00:00,191255
21.04.2006 07:00:00,255377
21.04.2006 08:00:00,248507
21.04.2006 09:00:00,239469
21.04.2006 10:00:00,229712
21.04.2006 11:00:00,219510
21.04.2006 12:00:00,212194
21.04.2006 13:00:00,203700
21.04.2006 14:00:00,205350
21.04.2006 15:00:00,202744
21.04.2006 16:00:00,203502
21.04.2006 17:00:00,205051
21.04.2006 18:00:00,211563
21.04.2006 19:00:00,226590
21.04.2006 20:00:00,231085
21.04.2006 21:00:00,246025
21.04.2006 22:00:00,233236
21.04.2006 23:00:00,217515
22.04.2006 00:00:00,176153
22.04.2006 01:00:00,136039
22.04.2006 02:00:00,117187
22.04.2006 03:00:00,111509
22.04.2006 04:00:00,108982
22.04.2006 05:00:00,115877
22.04.2006 06:00:00,146453
22.04.2006 07:00:00,189083
22.04.2006 08:00:00,229090
22.04.2006 09:00:00,257735
22.04.2006 10:00:00,261732
22.04.2006 11:00:00,254341
22.04.2006 12:00:00,245568
22.04.2006 13:00:00,237159
22.04.2006 14:00:00,227080
22.04.2006 15:00:00,216611
22.04.2006 16:00:00,218614
22.04.2006 17:00:00,219076
22.04.2006 18:00:00,223806
22.04.2006 19:00:00,230328
22.04.2006 20:00:00,236240
22.04.2006 21:00:00,246268
22.04.2006 22:00:00,240957
22.04.2006 23:00:00,208177
23.04.2006 00:00:00,161996
23.04.2006 01:00:00,132400
23.04.2006 02:00:00,114478
23.04.2006 03:00:00,110059
23.04.2006 04:00:00,104195
23.04.2006 05:00:00,108610
23.04.2006 06:00:00,126713
23.04.2006 07:00:00,148870
23.04.2006 08:00:00,182615
23.04.2006 09:00:00,213282
23.04.2006 10:00:00,230743
23.04.2006 11:00:00,231014
23.04.2006 12:00:00,222164
23.04.2006 13:00:00,209994
23.04.2006 14:00:00,201378
23.04.2006 15:00:00,196965
23.04.2006 16:00:00,194267
23.04.2006 17:00:00,193596
23.04.2006 18:00:00,205683
23.04.2006 19:00:00,213778
23.04.2006 20:00:00,231054
23.04.2006 21:00:00,257137
23.04.2006 22:00:00,248823
23.04.2006 23:00:00,211244
24.04.2006 00:00:00,165736
24.04.2006 01:00:00,127561
24.04.2006 02:00:00,109150
24.04.2006 03:00:00,105052
24.04.2006 04:00:00,105595
24.04.2006 05:00:00,126934
24.04.2006 06:00:00,195396
24.04.2006 07:00:00,256284
24.04.2006 08:00:00,248696
24.04.2006 09:00:00,236476
24.04.2006 10:00:00,223037
24.04.2006 11:00:00,214788
24.04.2006 12:00:00,209374
24.04.2006 13:00:00,206604
24.04.2006 14:00:00,205053
24.04.2006 15:00:00,201201
24.04.2006 16:00:00,200120
24.04.2006 17:00:00,201245
24.04.2006 18:00:00,210269
24.04.2006 19:00:00,227023
24.04.2006 20:00:00,232885
24.04.2006 21:00:00,259581
24.04.2006 22:00:00,255932
24.04.2006 23:00:00,206788
25.04.2006 00:00:00,160499
25.04.2006 01:00:00,124895
25.04.2006 02:00:00,110748
25.04.2006 03:00:00,107360
25.04.2006 04:00:00,107202
25.04.2006 05:00:00,127674
25.04.2006 06:00:00,193176
25.04.2006 07:00:00,258358
25.04.2006 08:00:00,248030
25.04.2006 09:00:00,234179
25.04.2006 10:00:00,219669
25.04.2006 11:00:00,211927
25.04.2006 12:00:00,205404
25.04.2006 13:00:00,202374
25.04.2006 14:00:00,199394
25.04.2006 15:00:00,196455
25.04.2006 16:00:00,195243
25.04.2006 17:00:00,193965
25.04.2006 18:00:00,208126
25.04.2006 19:00:00,224514
25.04.2006 20:00:00,234194
25.04.2006 21:00:00,257049
25.04.2006 22:00:00,262176
25.04.2006 23:00:00,214825
26.04.2006 00:00:00,162472
26.04.2006 01:00:00,125544
26.04.2006 02:00:00,110888
26.04.2006 03:00:00,105162
26.04.2006 04:00:00,105837
26.04.2006 05:00:00,128712
26.04.2006 06:00:00,200048
26.04.2006 07:00:00,256645
26.04.2006 08:00:00,251364
26.04.2006 09:00:00,237584
26.04.2006 10:00:00,222883
26.04.2006 11:00:00,211714
26.04.2006 12:00:00,206556
26.04.2006 13:00:00,202478
26.04.2006 14:00:00,198556
26.04.2006 15:00:00,195567
26.04.2006 16:00:00,194114
26.04.2006 17:00:00,196402
26.04.2006 18:00:00,206633
26.04.2006 19:00:00,223248
26.04.2006 20:00:00,233697
26.04.2006 21:00:00,258034
26.04.2006 22:00:00,260049
26.04.2006 23:00:00,215570
27.04.2006 00:00:00,165285
27.04.2006 01:00:00,127425
27.04.2006 02:00:00,112494
27.04.2006 03:00:00,106197
27.04.2006 04:00:00,107302
27.04.2006 05:00:00,128520
27.04.2006 06:00:00,195692
27.04.2006 07:00:00,256436
27.04.2006 08:00:00,251389
27.04.2006 09:00:00,236853
27.04.2006 10:00:00,221967
27.04.2006 11:00:00,211826
27.04.2006 12:00:00,203160
27.04.2006 13:00:00,206332
27.04.2006 14:00:00,199314
27.04.2006 15:00:00,196648
27.04.2006 16:00:00,195174
27.04.2006 17:00:00,194910
27.04.2006 18:00:00,203370
27.04.2006 19:00:00,220930
27.04.2006 20:00:00,232400
27.04.2006 21:00:00,257851
27.04.2006 22:00:00,263487
27.04.2006 23:00:00,219337
28.04.2006 00:00:00,163471
28.04.2006 01:00:00,125661
28.04.2006 02:00:00,109681
28.04.2006 03:00:00,106149
28.04.2006 04:00:00,106306
28.04.2006 05:00:00,128920
28.04.2006 06:00:00,193270
28.04.2006 07:00:00,262751
28.04.2006 08:00:00,250313
28.04.2006 09:00:00,237100
28.04.2006 10:00:00,223925
28.04.2006 11:00:00,212422
28.04.2006 12:00:00,206598
28.04.2006 13:00:00,202884
28.04.2006 14:00:00,198949
28.04.2006 15:00:00,196192
28.04.2006 16:00:00,194433
28.04.2006 17:00:00,197238
28.04.2006 18:00:00,203125
28.04.2006 19:00:00,216187
28.04.2006 20:00:00,221620
28.04.2006 21:00:00,237213
28.04.2006 22:00:00,237839
28.04.2006 23:00:00,204554
29.04.2006 00:00:00,166334
29.04.2006 01:00:00,128090
29.04.2006 02:00:00,112465
29.04.2006 03:00:00,107046
29.04.2006 04:00:00,106138
29.04.2006 05:00:00,117938
29.04.2006 06:00:00,145348
29.04.2006 07:00:00,182957
29.04.2006 08:00:00,218001
29.04.2006 09:00:00,240942
29.04.2006 10:00:00,243109
29.04.2006 11:00:00,234233
29.04.2006 12:00:00,224113
29.04.2006 13:00:00,216436
29.04.2006 14:00:00,207413
29.04.2006 15:00:00,197419
29.04.2006 16:00:00,195502
29.04.2006 17:00:00,194943
29.04.2006 18:00:00,196884
29.04.2006 19:00:00,201046
29.04.2006 20:00:00,207313
29.04.2006 21:00:00,217099
29.04.2006 22:00:00,213792
29.04.2006 23:00:00,188238
30.04.2006 00:00:00,153088
30.04.2006 01:00:00,128119
30.04.2006 02:00:00,112417
30.04.2006 03:00:00,105653
30.04.2006 04:00:00,103294
30.04.2006 05:00:00,108298
30.04.2006 06:00:00,129321
30.04.2006 07:00:00,151296
30.04.2006 08:00:00,190998
30.04.2006 09:00:00,216288
30.04.2006 10:00:00,225999
30.04.2006 11:00:00,220247
30.04.2006 12:00:00,208860
30.04.2006 13:00:00,199613
30.04.2006 14:00:00,190735
30.04.2006 15:00:00,184721
30.04.2006 16:00:00,182632
30.04.2006 17:00:00,183958
30.04.2006 18:00:00,187689
30.04.2006 19:00:00,191585
30.04.2006 20:00:00,198701
30.04.2006 21:00:00,208828
30.04.2006 22:00:00,208657
30.04.2006 23:00:00,184511
01.05.2006 00:00:00,151852
01.05.2006 01:00:00,123549
01.05.2006 02:00:00,107651
01.05.2006 03:00:00,103517
01.05.2006 04:00:00,102540
01.05.2006 05:00:00,107484
01.05.2006 06:00:00,126756
01.05.2006 07:00:00,146820
01.05.2006 08:00:00,186758
01.05.2006 09:00:00,221825
01.05.2006 10:00:00,238970
01.05.2006 11:00:00,237264
01.05.2006 12:00:00,229688
01.05.2006 13:00:00,217238
01.05.2006 14:00:00,211598
01.05.2006 15:00:00,205758
01.05.2006 16:00:00,204681
01.05.2006 17:00:00,210049
01.05.2006 18:00:00,220808
01.05.2006 19:00:00,235119
01.05.2006 20:00:00,251623
01.05.2006 21:00:00,264493
01.05.2006 22:00:00,266532
01.05.2006 23:00:00,212836
02.05.2006 00:00:00,162225
02.05.2006 01:00:00,125185
02.05.2006 02:00:00,108763
02.05.2006 03:00:00,102538
02.05.2006 04:00:00,105857
02.05.2006 05:00:00,126655
02.05.2006 06:00:00,190068
02.05.2006 07:00:00,249066
02.05.2006 08:00:00,240018
02.05.2006 09:00:00,230906
02.05.2006 10:00:00,219216
02.05.2006 11:00:00,211160
02.05.2006 12:00:00,206282
02.05.2006 13:00:00,202682
02.05.2006 14:00:00,197400
02.05.2006 15:00:00,195034
02.05.2006 16:00:00,194180
02.05.2006 17:00:00,196216
02.05.2006 18:00:00,205113
02.05.2006 19:00:00,219340
02.05.2006 20:00:00,229555
02.05.2006 21:00:00,250420
02.05.2006 22:00:00,249326
02.05.2006 23:00:00,204105
03.05.2006 00:00:00,155618
03.05.2006 01:00:00,122462
03.05.2006 02:00:00,109118
03.05.2006 03:00:00,102911
03.05.2006 04:00:00,105189
03.05.2006 05:00:00,124200
03.05.2006 06:00:00,186762
03.05.2006 07:00:00,253187
03.05.2006 08:00:00,244129
03.05.2006 09:00:00,231782
03.05.2006 10:00:00,221485
03.05.2006 11:00:00,210162
03.05.2006 12:00:00,209081
03.05.2006 13:00:00,205238
03.05.2006 14:00:00,202307
03.05.2006 15:00:00,199074
03.05.2006 16:00:00,198373
03.05.2006 17:00:00,199390
03.05.2006 18:00:00,208007
03.05.2006 19:00:00,226303
